Id,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,hydroxyl..alkyl.,aldehyde,ketone,carboxylic.acid,ester,ether..alicyclic.,nitrate,nitro,aromatic.hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,parentspecies_apin,parentspecies_apin_decane,parentspecies_apin_decane_toluene,parentspecies_apin_toluene,parentspecies_decane,parentspecies_decane_toluene,parentspecies_toluene,log10_pSat_Pa
167,-0.9517225867163228,-1.5709175840018943,-0.5927774436012687,8,1,1,40,20,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7475689054015825
169,-0.6301797808717619,-0.6168622800627043,0.096009495637855,8,1,2,127,10,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.862207573756421
170,-0.3093667660136451,-0.4260512192748663,0.096009495637855,9,1,2,142,12,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-3.0592490483935477
171,0.5929074196510384,-0.0444290976991903,0.096009495637855,11,2,1,112,40,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3946173826451236
172,-0.5904812989168657,-0.9984844016383804,-0.5927774436012687,9,1,3,132,3,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9882411253221456
173,-0.2696682840587491,-0.8076733408505423,-0.5927774436012687,10,1,3,144,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-7.362437663320381
174,0.632605901605934,-0.4260512192748663,-0.5927774436012687,12,2,2,146,9,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6447339274471926
175,-1.4727935885949794,-1.5709175840018943,-1.2815643828403924,7,1,1,46,25,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.2145454115282708
176,-1.192408846678203,-1.7617286447897322,-1.2815643828403924,8,1,0,8,8,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6540802353065707
177,-0.6309095718582062,-1.3801065232140564,-0.5927774436012687,9,1,0,13,13,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.161317577514668
178,-0.3100965570000895,-1.1892954624262182,-0.5927774436012687,10,1,1,40,20,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.022893539386536
181,-0.2696682840587491,-0.8076733408505423,-0.5927774436012687,10,1,1,58,40,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-1.1656284411410582
182,-0.5904812989168657,-0.9984844016383804,-0.5927774436012687,9,1,1,170,40,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-3.0847796008278943
183,-1.7936066034530955,-1.7617286447897322,-1.2815643828403924,6,1,1,22,13,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3432631923789429
184,0.5524791467096981,-0.4260512192748663,0.096009495637855,11,2,0,37,37,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.52847171571399
185,-0.0289820240968682,-0.6168622800627043,0.096009495637855,10,1,1,92,40,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-3.849223328319919
186,0.9137204345091546,0.1463819630886477,0.096009495637855,12,2,2,207,40,0,0,2,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-4.0292740186096605
187,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,388,40,0,0,2,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-5.033472004792266
188,1.2345334493672715,0.3371930238764857,0.096009495637855,13,2,2,346,40,0,0,1,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-3.2315304214269243
189,-2.355835669259537,-2.90659500951676,-2.65913826131864,6,1,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.702303848745449
191,-2.0747211363563167,-2.3341618271532463,-1.9703513220795164,6,1,0,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.6957092712090798
192,-1.152710364723307,-2.1433507663654083,-1.9703513220795164,9,1,1,8,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.1684274967933057
193,-0.9517225867163228,-1.5709175840018943,-0.5927774436012687,8,1,0,4,4,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5628992633333023
196,-0.6706080538131022,-0.9984844016383804,0.096009495637855,8,1,0,15,15,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0540339654043136
197,-0.3497950389549855,-0.8076733408505423,0.096009495637855,9,1,1,44,24,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.196907951635966
198,-1.192408846678203,-1.7617286447897322,-1.2815643828403924,8,1,1,16,10,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4196253608877431
199,0.2514027178199074,-0.8076733408505423,0.096009495637855,11,1,2,82,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.842544437737304
203,0.8732921615678142,-0.2352401584870283,0.096009495637855,12,2,1,98,24,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.2008420587490307
204,0.2918309907612478,-0.4260512192748663,0.096009495637855,11,1,2,226,10,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.3723499108061794
205,-0.3497950389549855,-0.8076733408505423,0.096009495637855,9,1,1,31,11,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0647577422045519
210,-0.3100965570000895,-1.1892954624262182,-0.5927774436012687,10,1,2,53,15,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.0115333329240337
212,0.8732921615678142,-0.2352401584870283,0.096009495637855,12,2,1,107,40,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4586854518296612
214,0.5524791467096981,-0.4260512192748663,0.096009495637855,11,2,0,21,21,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.1933741951404444
217,0.5524791467096981,-0.4260512192748663,0.096009495637855,11,2,0,24,24,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.548771337167085
220,0.2918309907612478,-0.4260512192748663,0.096009495637855,11,1,2,146,35,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-2.768190355586305
230,0.5524791467096981,-0.4260512192748663,0.096009495637855,11,2,2,65,34,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,-4.775217205716396
231,-0.6706080538131022,-0.9984844016383804,0.096009495637855,8,1,1,26,22,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.683796391962862
232,-0.3497950389549855,-0.8076733408505423,0.096009495637855,9,1,2,53,38,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.827450792706194
238,-0.0289820240968682,-0.6168622800627043,0.096009495637855,10,1,2,146,40,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-4.407755765592578
239,0.5524791467096981,-0.4260512192748663,0.096009495637855,11,2,1,65,40,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.642889269142448
241,0.8732921615678142,-0.2352401584870283,0.096009495637855,12,2,1,76,40,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.997612642730877
243,-0.0289820240968682,-0.6168622800627043,0.096009495637855,10,1,2,130,40,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.363869011644538
245,-0.5904812989168657,-0.9984844016383804,-0.5927774436012687,9,1,1,79,40,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.8038920827928244
247,-0.6706080538131022,-0.9984844016383804,0.096009495637855,8,1,1,13,13,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.2985563247056533
252,-0.3497950389549855,-0.8076733408505423,0.096009495637855,9,1,1,34,26,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.7321551042417842
256,0.9334570204774812,-0.0444290976991903,0.096009495637855,13,1,4,331,9,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-4.062627782042686
260,0.2918309907612478,-0.4260512192748663,0.096009495637855,11,1,2,238,21,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.428676194749765
262,-0.5904812989168657,-0.9984844016383804,-0.5927774436012687,9,1,2,84,20,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.245521135596792
265,0.2918309907612478,-0.4260512192748663,0.096009495637855,11,1,3,301,23,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.405372755334493
271,0.8732921615678142,-0.2352401584870283,0.096009495637855,12,2,1,162,38,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5549325987730966
276,0.6126440056193639,-0.2352401584870283,0.096009495637855,12,1,3,462,20,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.191263778937637
280,-0.9112943137749824,-1.1892954624262182,-0.5927774436012687,8,1,1,20,12,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1705550585212085
288,-0.3093667660136451,-0.4260512192748663,0.096009495637855,9,1,2,88,19,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.5656517320849384
289,0.011446248844472,-0.2352401584870283,0.096009495637855,10,1,3,151,13,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.556776975732364
292,0.5929074196510384,-0.0444290976991903,0.096009495637855,11,2,1,63,40,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.071756023723016
297,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,319,40,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.099112784465361
298,0.6530722785607043,0.1463819630886477,0.096009495637855,12,1,3,324,33,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-2.026432138917577
300,0.632605901605934,-0.4260512192748663,-0.5927774436012687,12,2,3,164,19,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,-3.2302389899181554
303,-0.6309095718582062,-1.3801065232140564,-0.5927774436012687,9,1,1,39,16,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.392345155361204
307,0.2918309907612478,-0.4260512192748663,0.096009495637855,11,1,2,232,40,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.288745669300341
310,1.2345334493672715,0.3371930238764857,0.096009495637855,13,2,3,437,40,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-4.506570669158388
314,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,456,18,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.5263459192972344
316,0.011446248844472,-0.2352401584870283,0.096009495637855,10,1,3,149,18,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.3142872096567606
319,0.632605901605934,-0.4260512192748663,-0.5927774436012687,12,2,3,161,7,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,-3.6937101738154783
325,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,323,20,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-5.995385107957648
327,0.9137204345091546,0.1463819630886477,0.096009495637855,12,2,2,194,40,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.1685377089338576
330,0.5929074196510384,-0.0444290976991903,0.096009495637855,11,2,1,115,40,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.2940832223952485
332,1.2345334493672715,0.3371930238764857,0.096009495637855,13,2,2,212,40,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-4.037008690153214
337,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,267,31,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-5.3572819861219365
342,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,369,40,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.7841247789011647
348,1.2742319313221673,-0.0444290976991903,-0.5927774436012687,14,2,2,197,40,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.9188399329210573
366,0.9137204345091546,0.1463819630886477,0.096009495637855,12,2,2,189,35,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.9000547235837315
367,1.2345334493672715,0.3371930238764857,0.096009495637855,13,2,2,179,40,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-2.4801295379742383
382,0.9137204345091546,0.1463819630886477,0.096009495637855,12,2,2,136,26,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.1295123448331648
386,0.632605901605934,-0.4260512192748663,-0.5927774436012687,12,2,2,128,23,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.2894478351541623
392,1.5553464642253878,0.5280040846643237,0.096009495637855,14,2,3,850,40,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-5.083970834356792
393,0.9137204345091546,0.1463819630886477,0.096009495637855,12,2,1,166,40,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.477513250753776
394,1.2345334493672715,0.3371930238764857,0.096009495637855,13,2,2,267,40,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.5761603566619367
395,1.5553464642253878,0.5280040846643237,0.096009495637855,14,2,2,271,40,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-1.4252473466893785
409,-0.0289820240968682,-0.6168622800627043,0.096009495637855,10,1,1,90,40,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.0421276094447418
411,0.011446248844472,-0.2352401584870283,0.096009495637855,10,1,2,160,35,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.373920122120337
418,-0.6309095718582062,-1.3801065232140564,-0.5927774436012687,9,1,1,23,21,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-2.682327338255001
423,0.632605901605934,-0.4260512192748663,-0.5927774436012687,12,2,1,196,40,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.148543645296709
424,0.2918309907612478,-0.4260512192748663,0.096009495637855,11,1,2,270,40,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.695063773636035
428,0.011446248844472,-0.2352401584870283,0.096009495637855,10,1,2,160,29,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.5435740611419664
430,0.6530722785607043,0.1463819630886477,0.096009495637855,12,1,3,291,16,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-0.8873995458473494
431,1.5553464642253878,0.5280040846643237,0.096009495637855,14,2,2,278,40,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.224851825376457
440,1.2742319313221673,-0.0444290976991903,-0.5927774436012687,14,2,2,278,40,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-1.7090847244833705
441,-0.5103545440206294,-0.9984844016383804,-1.2815643828403924,10,1,2,201,40,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,-1.9235322236163817
446,-0.3497950389549855,-0.8076733408505423,0.096009495637855,9,1,2,47,16,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.6959601960799535
448,0.8732921615678142,-0.2352401584870283,0.096009495637855,12,2,1,41,16,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-2.1346702177624133
450,-0.3497950389549855,-0.8076733408505423,0.096009495637855,9,1,1,38,29,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-2.199488286417528
462,-0.9517225867163228,-1.5709175840018943,-0.5927774436012687,8,1,0,10,10,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.1969498012669094
465,-1.0923201957953963,-1.9525397055775704,-2.65913826131864,9,2,1,16,11,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0.9357591037453116
475,-0.831167558878746,-1.1892954624262182,-1.2815643828403924,9,1,2,21,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.3034120705967419
479,0.011446248844472,-0.2352401584870283,0.096009495637855,10,1,3,251,15,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-2.85102396622214
483,0.011446248844472,-0.2352401584870283,0.096009495637855,10,1,3,716,40,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.585223129530825
486,-0.3093667660136451,-0.4260512192748663,0.096009495637855,9,1,2,47,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-4.305330212680891
495,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,369,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-5.234283754429221
499,0.5929074196510384,-0.0444290976991903,0.096009495637855,11,2,2,173,40,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-4.840679985842204
500,0.011446248844472,-0.2352401584870283,0.096009495637855,10,1,3,574,40,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-5.859731441168209
504,0.9137204345091546,0.1463819630886477,0.096009495637855,12,2,2,192,40,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-4.008629155545018
505,0.9137204345091546,0.1463819630886477,0.096009495637855,12,2,2,105,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-4.903325973755522
506,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,283,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-5.7970443812822605
507,1.2345334493672715,0.3371930238764857,0.096009495637855,13,2,2,283,40,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-3.6529862037004937
508,-0.3093667660136451,-0.4260512192748663,0.096009495637855,9,1,2,36,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-4.494623167501057
515,0.6126440056193639,-0.2352401584870283,0.096009495637855,12,1,3,242,40,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-6.528570250719047
527,1.014313566360162,0.7188151454521616,0.096009495637855,13,1,5,1211,5,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,-10.940461004750626
528,0.6730341745472743,-0.0444290976991903,-0.5927774436012687,12,2,2,461,40,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.583836535027729
535,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,235,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-4.001681019510721
542,0.6730341745472743,-0.0444290976991903,-0.5927774436012687,12,2,2,559,40,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.2098897905194157
544,0.9938471894053916,0.1463819630886477,-0.5927774436012687,13,2,2,491,40,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,-3.499480499691126
557,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,403,23,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.46427849511429
565,-0.5500530259755254,-0.6168622800627043,-0.5927774436012687,9,1,2,174,37,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-2.2267397326065628
570,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,497,40,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.143513173318813
574,0.3726875366439285,0.3371930238764857,0.096009495637855,11,1,4,511,14,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-5.309610705458553
580,0.6935005515020446,0.5280040846643237,0.096009495637855,12,1,4,827,31,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,-5.993875036352377
598,-0.2292400111174087,-0.4260512192748663,-0.5927774436012687,10,1,2,236,40,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,-2.349501084565747
603,1.5957747371667284,0.9096262062399996,0.096009495637855,14,2,3,554,40,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,-4.80036818647902
604,1.916587752024845,1.1004372670278375,0.096009495637855,15,2,3,393,9,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,1,-3.432149038737869
610,-0.5500530259755254,-0.6168622800627043,-0.5927774436012687,9,1,2,168,40,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-2.387434847603471
616,-1.112282091781967,-1.7617286447897322,-1.9703513220795164,9,1,2,67,22,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.4590155250873642
620,0.632605901605934,-0.4260512192748663,-0.5927774436012687,12,2,1,189,40,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.649879258291465
624,1.5553464642253878,0.5280040846643237,0.096009495637855,14,2,3,725,14,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.570202068198708
628,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,358,18,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.7713991318363735
629,0.6530722785607043,0.1463819630886477,0.096009495637855,12,1,3,295,13,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-3.1185701110469206
632,-0.2696682840587491,-0.8076733408505423,-0.5927774436012687,10,1,2,187,30,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.8199124098401407
633,0.0511447307993675,-0.6168622800627043,-0.5927774436012687,11,1,3,335,26,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.720274172440207
634,0.3719577456574836,-0.4260512192748663,-0.5927774436012687,12,1,3,252,25,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-3.493120927870521
636,0.0711066267859376,-0.8076733408505423,-1.2815643828403924,11,2,1,147,40,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.245227230385645
646,0.0915730037407079,-0.2352401584870283,-0.5927774436012687,11,1,3,689,40,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,-5.044602242138325
650,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,315,17,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-4.78186233735618
652,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,696,40,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-5.966010911894335
658,-0.3093667660136451,-0.4260512192748663,0.096009495637855,9,1,2,140,40,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-2.802946900777219
664,0.6730341745472743,-0.0444290976991903,-0.5927774436012687,12,2,1,82,40,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-0.6129250533886039
672,0.6530722785607043,0.1463819630886477,0.096009495637855,12,1,4,506,9,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-6.432162023081848
682,0.0915730037407079,-0.2352401584870283,-0.5927774436012687,11,1,3,160,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-2.76411321612015
685,0.3322592637025882,-0.0444290976991903,0.096009495637855,11,1,3,367,24,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.67937767643384
687,1.5553464642253878,0.5280040846643237,0.096009495637855,14,2,2,248,31,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-3.020230343997053
688,0.0518745217858124,0.1463819630886477,0.096009495637855,10,1,3,322,18,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-5.4417627602826375
693,0.6935005515020446,0.5280040846643237,0.096009495637855,12,1,4,750,40,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,-6.132725955329192
695,-0.831167558878746,-1.1892954624262182,-1.2815643828403924,9,1,2,166,40,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.6920084474500994
696,-0.5103545440206294,-0.9984844016383804,-1.2815643828403924,10,1,3,253,34,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-3.079459204753023
697,-0.1895415291625127,-0.8076733408505423,-1.2815643828403924,11,1,3,214,21,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-3.0327637723553376
